MainDrug,NDC,Strength,Formulation,Inactive
60505-5306,68071-2247,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-777,68071-1841,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,68071-1841,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,68071-1841,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,68071-1841,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,68071-1841,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-777,68071-1841,400 mg,acyclovir tablet,POVIDONE
31722-777,68071-1841,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0019,68071-4790,800 mg,acyclovir tablet,ACYCLOVIR
69117-0019,68071-4790,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0019,68071-4790,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0019,68071-4790,800 mg,acyclovir tablet,POVIDONE K30
69117-0019,68071-4790,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,68071-4799,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,68071-4799,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,68071-4799,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,68071-4799,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,68071-4799,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-777,68071-4799,400 mg,acyclovir tablet,POVIDONE
31722-777,68071-4799,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
60505-5306,68071-5094,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,68071-5094,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,68071-5094,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,68071-5094,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,68071-5094,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
60505-5307,68071-5100,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,68071-5100,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,68071-5100,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,68071-5100,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,68071-5100,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
23155-228,68071-5122,800 mg,acyclovir tablet,ACYCLOVIR
23155-228,68071-5122,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
23155-228,68071-5122,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-228,68071-5122,800 mg,acyclovir tablet,POVIDONE K25
23155-228,68071-5122,800 mg,acyclovir tablet,SILICON DIOXIDE
23155-228,68071-5122,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-113,68071-2408,800 mg,acyclovir tablet,ACYCLOVIR
61442-113,68071-2408,800 mg,acyclovir tablet,"STARCH, CORN"
61442-113,68071-2408,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-113,68071-2408,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-113,68071-2408,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-778,43063-589,800 mg,acyclovir tablet,ACYCLOVIR
31722-778,43063-589,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-778,43063-589,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-778,43063-589,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-778,43063-589,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-778,43063-589,800 mg,acyclovir tablet,POVIDONE
31722-778,43063-589,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-777,43063-928,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,43063-928,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,43063-928,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,43063-928,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,43063-928,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-777,43063-928,400 mg,acyclovir tablet,POVIDONE
31722-777,43063-928,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,43063-340,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,43063-340,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,43063-340,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,43063-340,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,43063-340,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-777,54348-627,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,54348-627,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,54348-627,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,54348-627,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,54348-627,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-777,54348-627,400 mg,acyclovir tablet,POVIDONE
31722-777,54348-627,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-778,54348-624,800 mg,acyclovir tablet,ACYCLOVIR
31722-778,54348-624,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-778,54348-624,800 mg,acyclovir tablet,FERRIC OXIDE RED
31722-778,54348-624,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-778,54348-624,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-778,54348-624,800 mg,acyclovir tablet,POVIDONE
31722-778,54348-624,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-113,68788-7923,800 mg,acyclovir tablet,ACYCLOVIR
61442-113,68788-7923,800 mg,acyclovir tablet,"STARCH, CORN"
61442-113,68788-7923,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-113,68788-7923,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-113,68788-7923,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0018,68788-7342,400 mg,acyclovir tablet,ACYCLOVIR
69117-0018,68788-7342,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0018,68788-7342,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0018,68788-7342,400 mg,acyclovir tablet,POVIDONE K30
69117-0018,68788-7342,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-792,68788-7378,800 mg,acyclovir tablet,ACYCLOVIR
68382-792,68788-7378,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-792,68788-7378,800 mg,acyclovir tablet,SILICON DIOXIDE
68382-792,68788-7378,800 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-792,68788-7378,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-792,68788-7378,800 mg,acyclovir tablet,"STARCH, CORN"
68382-791,68788-7382,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,68788-7382,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-791,68788-7382,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,68788-7382,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,68788-7382,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,68788-7382,400 mg,acyclovir tablet,"STARCH, CORN"
60505-5307,68788-7895,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,68788-7895,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,68788-7895,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,68788-7895,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,68788-7895,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
60505-5306,68788-7760,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,68788-7760,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,68788-7760,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,68788-7760,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,68788-7760,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-778,68788-7575,800 mg,acyclovir tablet,ACYCLOVIR
31722-778,68788-7575,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-778,68788-7575,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-778,68788-7575,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-778,68788-7575,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-778,68788-7575,800 mg,acyclovir tablet,"POVIDONE, UNSPECIFIED"
31722-778,68788-7575,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-777,68788-7576,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,68788-7576,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,68788-7576,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,68788-7576,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,68788-7576,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-777,68788-7576,400 mg,acyclovir tablet,"CROSPOVIDONE, UNSPECIFIED"
31722-777,68788-7576,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0019,68788-7436,800 mg,acyclovir tablet,ACYCLOVIR
69117-0019,68788-7436,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0019,68788-7436,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0019,68788-7436,800 mg,acyclovir tablet,POVIDONE K30
69117-0019,68788-7436,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,63187-192,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,63187-192,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,63187-192,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,63187-192,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,63187-192,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-778,63187-574,800 mg,acyclovir tablet,ACYCLOVIR
31722-778,63187-574,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-778,63187-574,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-778,63187-574,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-778,63187-574,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-778,63187-574,800 mg,acyclovir tablet,"POVIDONE, UNSPECIFIED"
31722-778,63187-574,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0018,71205-472,400 mg,acyclovir tablet,ACYCLOVIR
69117-0018,71205-472,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0018,71205-472,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0018,71205-472,400 mg,acyclovir tablet,POVIDONE K30
69117-0018,71205-472,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,71205-391,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,71205-391,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,71205-391,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,71205-391,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,71205-391,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-112,71205-056,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,71205-056,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,71205-056,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-112,71205-056,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,71205-056,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,61442-113,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,61442-113,800 mg,acyclovir tablet,"STARCH, CORN"
61442-112,61442-113,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-112,61442-113,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,61442-113,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-777,63187-253,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,63187-253,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,63187-253,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,63187-253,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,63187-253,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-777,63187-253,400 mg,acyclovir tablet,"POVIDONE, UNSPECIFIED"
31722-777,63187-253,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-792,63187-366,800 mg,acyclovir tablet,ACYCLOVIR
68382-792,63187-366,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
68382-792,63187-366,800 mg,acyclovir tablet,SILICON DIOXIDE
68382-792,63187-366,800 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-792,63187-366,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-792,63187-366,800 mg,acyclovir tablet,"STARCH, CORN"
61442-113,55700-835,800 mg,acyclovir tablet,ACYCLOVIR
61442-113,55700-835,800 mg,acyclovir tablet,"STARCH, CORN"
61442-113,55700-835,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-113,55700-835,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-113,55700-835,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-778,55700-786,800 mg,acyclovir tablet,ACYCLOVIR
31722-778,55700-786,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-778,55700-786,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-778,55700-786,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-778,55700-786,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-778,55700-786,800 mg,acyclovir tablet,POVIDONE
31722-778,55700-786,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,55700-539,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,55700-539,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,55700-539,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,55700-539,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,55700-539,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,42254-133,400.00 mg,acyclovir tablet,Acyclovir
61442-112,42254-133,400.00 mg,acyclovir tablet,SILICON DIOXIDE
61442-112,42254-133,400.00 mg,acyclovir tablet,magnesium stearate
61442-112,42254-133,400.00 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,42254-133,400.00 mg,acyclovir tablet,"STARCH, CORN"
61442-112,42254-133,400.00 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,61442-113,400.00 mg,acyclovir tablet,Acyclovir
61442-112,61442-113,800.00 mg,acyclovir tablet,SILICON DIOXIDE
61442-112,61442-113,800.00 mg,acyclovir tablet,magnesium stearate
61442-112,61442-113,800.00 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,61442-113,800.00 mg,acyclovir tablet,"STARCH, CORN"
61442-112,61442-113,800.00 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
60505-5306,67296-1707,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,67296-1707,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,67296-1707,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,67296-1707,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,67296-1707,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
63304-504,67296-0375,400 mg,acyclovir tablet,Acyclovir
63304-504,67296-0375,400 mg,acyclovir tablet,SILICON DIOXIDE
63304-504,67296-0375,400 mg,acyclovir tablet,MAGNESIUM STEARATE
63304-504,67296-0375,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
63304-504,67296-0375,400 mg,acyclovir tablet,"STARCH, CORN"
63304-504,67296-0375,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,67296-0710,400 mg,acyclovir tablet,ACYCLOVIR
61442-112,67296-0710,400 mg,acyclovir tablet,"STARCH, CORN"
61442-112,67296-0710,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
61442-112,67296-0710,400 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-112,67296-0710,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,67296-1185,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,67296-1185,400 mg,acyclovir tablet,"STARCH, PREGELATINIZED CORN"
68382-791,67296-1185,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,67296-1185,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,67296-1185,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,67296-1185,400 mg,acyclovir tablet,MAGNESIUM STEARATE
0093-8943,67296-1054,400 mg,acyclovir tablet,ACYCLOVIR
0093-8943,67296-1054,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0093-8943,67296-1054,400 mg,acyclovir tablet,SILICON DIOXIDE
0093-8943,67296-1054,400 mg,acyclovir tablet,MAGNESIUM STEARATE
0093-8943,67296-1054,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0093-8943,67296-1054,400 mg,acyclovir tablet,"STARCH, CORN"
0093-8943,67296-1054,400 mg,acyclovir tablet,ALUMINUM OXIDE
0093-8943,67296-1054,400 mg,acyclovir tablet,LACTOSE MONOHYDRATE
0093-8943,67296-1054,400 mg,acyclovir tablet,POVIDONE K25
0093-8943,67296-1054,400 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-777,67296-1089,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,67296-1089,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,67296-1089,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,67296-1089,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,67296-1089,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-777,67296-1089,400 mg,acyclovir tablet,POVIDONE
31722-777,67296-1089,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0093-8947,67296-1219,800 mg,acyclovir tablet,ACYCLOVIR
0093-8947,67296-1219,800 mg,acyclovir tablet,LACTOSE MONOHYDRATE
0093-8947,67296-1219,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0093-8947,67296-1219,800 mg,acyclovir tablet,SILICON DIOXIDE
0093-8947,67296-1219,800 mg,acyclovir tablet,MAGNESIUM STEARATE
0093-8947,67296-1219,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0093-8947,67296-1219,800 mg,acyclovir tablet,POVIDONE K25
0093-8947,67296-1219,800 mg,acyclovir tablet,"STARCH, CORN"
75834-122,67296-1625,400 mg,acyclovir tablet,ACYCLOVIR
75834-122,67296-1625,400 mg,acyclovir tablet,MAGNESIUM STEARATE
75834-122,67296-1625,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
75834-122,67296-1625,400 mg,acyclovir tablet,"POVIDONE, UNSPECIFIED"
75834-122,67296-1625,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
75834-122,67296-1625,400 mg,acyclovir tablet,TALC
68382-791,67296-1185,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,67296-1185,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,67296-1185,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,67296-1185,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,67296-1185,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,67296-1185,400 mg,acyclovir tablet,"STARCH, PREGELATINIZED CORN"
68382-792,67296-1193,800 mg,acyclovir tablet,ACYCLOVIR
68382-792,67296-1193,800 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-792,67296-1193,800 mg,acyclovir tablet,"STARCH, PREGELATINIZED CORN"
68382-792,67296-1193,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-792,67296-1193,800 mg,acyclovir tablet,SILICON DIOXIDE
68382-792,67296-1193,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-778,67296-1300,800 mg,acyclovir tablet,ACYCLOVIR
31722-778,67296-1300,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-778,67296-1300,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-778,67296-1300,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-778,67296-1300,800 mg,acyclovir tablet,POVIDONE
31722-778,67296-1300,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-778,67296-1300,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,67296-1034,800 mg,acyclovir tablet,ACYCLOVIR
60505-5307,67296-1034,800 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5307,67296-1034,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5307,67296-1034,800 mg,acyclovir tablet,SILICON DIOXIDE
60505-5307,67296-1034,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
69117-0018,70518-1942,400 mg,acyclovir tablet,ACYCLOVIR
69117-0018,70518-1942,400 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
69117-0018,70518-1942,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
69117-0018,70518-1942,400 mg,acyclovir tablet,POVIDONE K30
69117-0018,70518-1942,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,70518-2117,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,70518-2117,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,70518-2117,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,70518-2117,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,70518-2117,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-777,70518-2117,400 mg,acyclovir tablet,POVIDONE
31722-777,70518-2117,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,70518-1332,400 mg,acyclovir tablet,ACYCLOVIR
68382-791,70518-1332,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
68382-791,70518-1332,400 mg,acyclovir tablet,MAGNESIUM STEARATE
68382-791,70518-1332,400 mg,acyclovir tablet,SILICON DIOXIDE
68382-791,70518-1332,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
68382-791,70518-1332,400 mg,acyclovir tablet,"STARCH, CORN"
31722-777,70518-2455,400 mg,acyclovir tablet,ACYCLOVIR
31722-777,70518-2455,400 mg,acyclovir tablet,SILICON DIOXIDE
31722-777,70518-2455,400 mg,acyclovir tablet,FERRIC OXIDE RED
31722-777,70518-2455,400 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-777,70518-2455,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-777,70518-2455,400 mg,acyclovir tablet,POVIDONE
31722-777,70518-2455,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
31722-778,70518-2518,800 mg,acyclovir tablet,ACYCLOVIR
31722-778,70518-2518,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-778,70518-2518,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-778,70518-2518,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-778,70518-2518,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-778,70518-2518,800 mg,acyclovir tablet,POVIDONE
31722-778,70518-2518,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
60505-5306,70518-0427,400 mg,acyclovir tablet,ACYCLOVIR
60505-5306,70518-0427,400 mg,acyclovir tablet,SILICON DIOXIDE
60505-5306,70518-0427,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
60505-5306,70518-0427,400 mg,acyclovir tablet,MAGNESIUM STEARATE
60505-5306,70518-0427,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
31722-778,53002-0270,800 mg,acyclovir tablet,ACYCLOVIR
31722-778,53002-0270,800 mg,acyclovir tablet,SILICON DIOXIDE
31722-778,53002-0270,800 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
31722-778,53002-0270,800 mg,acyclovir tablet,MAGNESIUM STEARATE
31722-778,53002-0270,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
31722-778,53002-0270,800 mg,acyclovir tablet,"POVIDONE, UNSPECIFIED"
31722-778,53002-0270,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-113,53002-0271,800 mg,acyclovir tablet,ACYCLOVIR
61442-113,53002-0271,800 mg,acyclovir tablet,"STARCH, CORN"
61442-113,53002-0271,800 mg,acyclovir tablet,MICROCRYSTALLINE CELLULOSE
61442-113,53002-0271,800 mg,acyclovir tablet,MAGNESIUM STEARATE
61442-113,53002-0271,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0093-8943,53808-0821,400 mg,acyclovir tablet,ACYCLOVIR
0093-8943,53808-0821,400 mg,acyclovir tablet,SILICON DIOXIDE
0093-8943,53808-0821,400 mg,acyclovir tablet,LACTOSE MONOHYDRATE
0093-8943,53808-0821,400 mg,acyclovir tablet,MAGNESIUM STEARATE
0093-8943,53808-0821,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0093-8943,53808-0821,400 mg,acyclovir tablet,POVIDONE
0093-8943,53808-0821,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0093-8943,53808-0821,400 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
0093-8943,0093-8947,30  in 1 BLISTER PACK,acyclovir tablet,ACYCLOVIR
0093-8943,0093-8947,800 mg,acyclovir tablet,SILICON DIOXIDE
0093-8943,0093-8947,800 mg,acyclovir tablet,LACTOSE MONOHYDRATE
0093-8943,0093-8947,800 mg,acyclovir tablet,MAGNESIUM STEARATE
0093-8943,0093-8947,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0093-8943,0093-8947,800 mg,acyclovir tablet,POVIDONE
0093-8943,0093-8947,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-112,53808-0628,400 mg,acyclovir tablet,ACYCLOVIR
